start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
142,-0.040101313594516755,-0.7606875272340063,0.052717196166384095,-2.0233170313039666,0.019819589799366575,-1.2576144711521435,0.03188680992019643,1.2340540890443745
143,-0.03839938738056281,-0.7269897446305402,0.05281970985722442,-1.948440801209133,0.019707751632348038,-1.1846064505737057,0.032415311736624396,1.2317033627586755
144,-0.032007327838770167,-0.6123336663965285,0.05227105677061238,-1.6113436798558176,0.019863749887071992,-0.9631211086653656,0.03323292112569723,1.2450586269748416
145,-0.031445446940333945,-0.6017278151501986,0.052258589595837075,-1.559732882059352,0.02016078990321457,-0.9572391432644702,0.03285014738646773,1.2452934824717115
146,-0.029946512392326617,-0.5757715341724885,0.05201110269434629,-1.4624212230159557,0.02047735079402625,-0.9155427470268894,0.03270902695649566,1.2513599638717325
147,-0.020750554090465997,-0.4071117108875358,0.050970172401152855,-0.8866382795377223,0.023403629833447945,-0.6138063758951662,0.03380635149024592,1.2775183709406348
148,-0.023268161508671517,-0.4653864387845877,0.04999750652262043,-1.056945662598515,0.02201452953737133,-0.7363973932899662,0.03159728934497921,1.3027737129950665
149,-0.023622179522807592,-0.4725249205061763,0.04999139409939085,-1.0692281681111244,0.022092739629688236,-0.7513091551333781,0.03144135721148507,1.3028976093044657
150,-0.024773861498113992,-0.49529326715174177,0.050018571099461534,-1.0927211570393802,0.02267171394872258,-0.7941918494081887,0.03119379973060015,1.3020445778249052
151,-0.034631225346176825,-0.6830910716308998,0.050697815832219516,-1.5044297002183233,0.023019503896493886,-1.2025290504028412,0.0287986600694391,1.2842971194995487
152,-0.02604958470729904,-0.4808835499267691,0.05417025537942809,-1.1433256068751607,0.022784047300834557,-0.8685496796443396,0.029992049180152854,1.2005296445074083
153,-0.024875708728764705,-0.36368143452998214,0.06839972120356871,-0.8154125469427022,0.0305068996326257,-0.5479737831552454,0.04539580084567151,0.9477757106826428
154,0.04877615109295481,0.7329144435915219,0.06655094809420813,1.3726648525377727,0.035533911284154916,0.9632649509203952,0.05063627722191015,0.9744789655780731
155,0.07290688388620445,1.0315533418914227,0.07067679481559795,2.110238121182551,0.034549126543761015,1.7442882428010111,0.04179749773989716,0.9168885108167921
156,0.07330751174004331,1.054849759990398,0.06949568983237063,1.9146940000926789,0.038286802871108874,1.8262489706592122,0.04014102836897526,0.9326139957981014
157,0.07721244702289358,1.1059545719199597,0.06981520668507314,2.0516801209838005,0.037633764753673915,1.9551000948381794,0.03949283580249856,0.9282690151136016
158,0.08176408964375076,1.0803986977511824,0.07567955220044255,2.0827242367296837,0.03925824081835127,1.8160886809614232,0.04502207986917549,0.8557199633545487
159,0.08550171053667709,1.1290407610255848,0.07572951614165821,2.095334952453803,0.04080574823445188,1.8579341201442219,0.04601977519527981,0.8550987207139741
160,0.07524979305845457,0.993477269285247,0.07574384979395926,2.0071339525324126,0.03749116642838485,1.8297590350788588,0.041125520691969945,0.8550987207139741
161,0.08219663466382252,1.0305481404408414,0.07976011157388625,2.3396359870709587,0.035132232158356515,1.9760195354863932,0.04159707593355851,0.8116892179877273
162,0.09367539454719122,1.1347150865929314,0.08255411041414698,2.74999987004398,0.03406378144508534,2.142063182720944,0.043731387245170124,0.7839621056536338
163,0.10146100769632936,1.2298920264862354,0.08249586590637588,3.814025759195665,0.02660207720194484,3.0089655353460585,0.03371956458273638,0.7844833633319438
164,0.09977129013536097,1.215189105028041,0.0821035094229706,3.7536378636031866,0.026579892296692855,2.9686457358542864,0.03360835175796071,0.7882661349167461
165,0.09828873694615702,1.1910355035670541,0.08252376747107057,3.366979432624641,0.02919196238437922,2.6667812415003636,0.0368566927862664,0.7842348067319519
166,0.09388056547625563,1.1258001080645617,0.08339008390899162,2.945827229769525,0.03186899914819534,2.331110719249903,0.04027288995799573,0.7760607127589199
167,0.09310845335886336,1.1307344851615222,0.08234333929026945,2.915375681509151,0.03193703437584605,2.324010179991119,0.04006370288757478,0.7859917221783005
168,0.1022124672156148,1.0652012042196002,0.09595601921094228,3.1757917212814095,0.03218487740574272,2.040538571670418,0.05009092630478532,0.6738805613864575
169,0.13428116354848477,1.3962870599845552,0.09617016972854428,5.940139925001985,0.02260572398022087,4.887903019380448,0.027472141533099646,0.6722266884684975
170,0.13326068922407133,1.378771868471968,0.09665173207497936,5.727694967857536,0.0232660241112522,4.644934014573493,0.02868946874292844,0.6688690667037505
171,0.128181873817232,1.3136336260004493,0.09757810037757679,5.19674909672878,0.02466578074702879,3.8370991312471743,0.033405932302710405,0.6625189624347825
172,0.13204908504468774,1.3605800710383031,0.097053519932801,5.1832303618168,0.025476213833259487,4.180251229173438,0.03158879163126228,0.6660943127467209
173,0.13081156575685202,1.352944055193157,0.09668660374739317,5.3466535938890996,0.024466063390821073,4.124278564194772,0.031717441904264725,0.6686386689108111
174,0.1256442616655029,1.2820014253215135,0.09800633539388816,4.639391440936914,0.02708205661562572,3.4784419369601163,0.0361208448904874,0.6596237547800987
175,0.09102992710089008,0.626717417209575,0.14524875901198958,2.077497274024602,0.04381711025042342,1.474321160105612,0.06174362110787938,0.444615386029485
176,0.05342769215470146,0.41155413913850564,0.12981935321204666,0.9314742083982952,0.057358208818870444,0.7665631822378813,0.06969770188900316,0.49762829548450704
177,0.01232064153618618,0.08105717930395274,0.15199938663033843,0.24580995645320536,0.05012263015689379,0.2161310757016924,0.05700541440505913,0.42486198161323496
178,0.013320487094260428,0.08681203560613528,0.15344055696027278,0.2883774556155045,0.04619115272318901,0.25085190356299036,0.05310100065043189,0.42085384195317815
179,0.022550934850827594,0.14260506746519314,0.1581355785714403,0.4573297900520037,0.049310006348511196,0.33977988134945114,0.06636924694088872,0.4083395392895944
